UYEISYERI_ID_MASK,label
107140420,0
107199388,0
107199416,1
107199417,1
107199418,0
107247587,0
107247697,1
107297347,1
107346475,1
107401434,0
107468573,0
107468603,0
107524574,1
107568440,0
107618579,0
107656366,0
107906353,0
107906403,0
107906404,1
107906405,1
107906406,0
107906407,1
107906408,1
107906409,1
107906410,1
107974441,1
107974443,0
108009445,0
108050427,1
108099406,0
108141437,1
108141453,0
108196397,0
108196448,0
108196507,0
108281464,0
108363350,0
108422472,0
108422511,1
108422513,0
108461337,1
108461472,1
108496476,1
108548388,0
108548394,1
108648463,0
108699510,1
108890407,1
108890453,0
108967388,0
108967484,1
109016631,0
109057506,0
109115457,0
109115458,1
109115473,0
109115523,1
109154433,1
109154456,1
109191430,1
109191495,0
109191510,0
109191511,0
109239336,1
109239428,1
109239603,0
109274538,0
109334440,1
109334442,1
109334484,0
109334530,1
109334582,0
109408421,0
109408444,1
109512470,0
109512489,1
109574489,0
109574492,0
109574517,0
109619332,1
109619582,1
109619600,0
109708447,0
109708448,0
109756368,1
109756554,1
109818478,0
109818499,0
109818501,1
109818502,0
109818503,0
109818504,0
109818505,0
109818562,0
109856462,0
109856512,1
109894344,0
109894635,0
109981761,0
109981790,1
110044558,0
110044563,1
110084366,0
110084419,1
110084504,0
110084568,1
110119349,1
110119512,0
110168477,0
110206512,0
110206522,1
110341363,0
110341372,0
110341401,0
110407334,0
110407574,1
110407683,0
110407740,0
110444441,0
110444442,0
110444443,0
110444527,0
110491361,1
110491363,1
110491546,0
110533388,1
110533557,0
110533675,0
110533718,0
110533726,0
110533747,1
110596458,1
110596465,1
110596481,0
110596526,0
110596529,1
110596557,0
110596571,1
110596599,1
110641413,1
110641523,0
110641566,0
110641603,0
110641604,0
110675541,1
110675579,0
110774376,0
110774452,1
110774535,1
110774554,1
110918507,0
110958333,1
110994582,1
111049350,0
111049578,1
111088374,0
111088521,1
111124347,0
111124420,1
111161402,0
111197518,0
111197519,1
111197521,1
111197522,0
111197523,0
111197524,0
111197525,0
111197526,0
111197527,0
111247367,0
111247384,0
111247483,0
111286514,1
111326525,0
111326579,1
111368356,1
111405414,0
111458507,0
111496335,1
111496508,0
111542398,0
111542462,0
111617538,0
111617610,1
111734482,1
111811477,0
111811544,1
111853515,0
111886481,1
111886491,0
112030377,1
112030497,1
112161420,0
112266344,1
112427509,0
112497360,1
112730423,0
113001452,1
113001466,0
113042617,1
113073404,1
113129358,0
113129368,0
113129369,1
113129373,1
113165488,1
113865395,0
115366408,1
115366681,1
116848479,0
116848576,1
116892342,0
116892644,1
117045385,0
117090887,1
117091073,0
117139567,1
117203502,1
117203516,1
117203532,0
117203541,0
117310330,1
117310331,0
117310332,0
117421591,0
117500446,1
117500510,1
117538471,0
117538505,0
117728462,1
117728497,1
117765345,1
117765444,0
117805374,1
118066390,0
118066479,0
118066481,1
118395402,0
118395530,0
118446389,1
118506416,1
118506423,0
118506425,1
118522426,0
118585359,1
118682391,0
118682392,0
118682395,0
118682397,0
118682450,0
118718352,1
118718353,0
118718449,0
118718525,0
118756381,0
118756397,0
118792508,0
118792518,1
118852465,0
118889383,0
118889437,0
118927502,0
118927506,1
119057404,0
119057405,0
119057506,0
119057521,1
119093345,1
119093392,1
119093459,1
119093464,1
119213341,0
119213416,0
119281405,1
119281440,1
119332525,0
119332538,0
119332540,1
119371382,1
119555348,1
119555402,1
119555412,1
119727479,0
119799396,1
119855389,0
119855483,0
120669422,0
120669433,1
120712416,1
120754358,1
120754359,1
120754484,0
120754493,1
120754517,1
120859401,1
120859403,0
120894387,1
120894466,1
120944503,1
120988421,1
120988423,1
120988437,1
121032393,0
121811430,1
121811432,0
121957507,0
122025341,1
122025363,0
122086361,0
122086461,1
122086462,0
122154546,0
122301536,1
122301649,0
122467335,0
122467341,1
122467377,1
122513392,1
122576405,1
122576421,0
122639342,1
122804423,0
122891376,0
122891424,0
122891425,1
122946534,1
122946553,1
122946556,1
122946558,1
122946559,0
122946563,1
122946564,1
122946566,0
122946567,1
122946569,1
122946574,1
122946582,1
122946584,1
122946585,0
122946586,1
122946587,0
122946588,0
122946589,1
122946591,1
122946592,1
122946596,1
122946597,1
122946601,0
122946602,1
122946604,0
122946605,1
122946606,1
122946607,0
122946613,0
122946614,1
122946616,1
122946617,0
122946620,1
122969353,1
122969355,1
123017472,1
123057346,0
123136469,0
123136498,0
123136505,1
123218533,0
123454235,0
123495073,1
123495076,1
123495105,1
123647525,1
123698460,0
123698461,1
123698537,0
123827331,0
123827332,1
123827345,1
123901463,1
123957353,1
123957360,0
123957363,1
123957392,0
124111451,1
124178371,1
124178438,0
124297454,1
124404353,1
124404357,0
124404358,1
124404360,0
124404361,1
124404423,1
124533368,0
124533459,1
124533461,0
124690364,1
124690373,1
124755376,0
124755455,0
124811444,1
124908489,1
124999399,1
125058489,0
125110442,0
125157467,0
125334357,1
125334454,1
125387429,0
125443340,0
125443435,0
125443455,1
125443470,1
125483329,1
125560418,1
125605460,1
125711367,0
125711446,1
125711515,0
125711520,1
125837469,1
125997373,0
126056367,0
126056368,0
126106415,0
126365485,0
126433432,1
126559366,1
126604415,1
126604423,0
126604449,1
126604453,0
126604489,1
126647465,1
126699357,0
126699469,1
126763395,0
126763398,0
126763399,0
126856335,1
126856377,1
126856431,1
126856451,1
126962345,0
126962457,0
127011401,1
127011437,1
127011498,1
127076337,1
127156452,0
127156504,0
127243402,0
127243403,0
127243405,0
127243407,0
127243408,1
127243428,0
127243661,1
127293349,0
127293466,1
127474438,0
127474446,1
127525371,1
127525460,1
127525468,0
127525470,0
127525506,1
127626478,1
127626480,0
127671426,0
127671427,1
127671469,1
127738364,0
127856464,1
127907462,0
127956514,1
128025445,1
128104395,1
128197418,0
128197499,1
128197500,1
128197518,1
128489339,0
128489560,1
128611458,0
128659440,1
128718329,0
128718347,1
128718433,0
128762369,0
128762396,0
128762434,1
128762485,0
128864508,0
128864510,1
128990351,0
128990402,0
128990507,1
128990531,1
128990541,0
129050444,1
129097355,0
129097358,1
129176427,0
129176511,0
129176553,0
129176556,0
129262443,0
129262471,0
129336353,0
129336522,1
129364342,1
129415344,1
129415434,0
129415476,0
129415477,1
129487476,1
129487542,0
129615364,1
129663423,0
129901404,0
129901534,0
129954408,0
129954432,0
130017391,0
130017396,0
130017398,0
130017400,0
130062433,0
130139350,1
130215551,1
130294346,1
130294658,1
130343427,1
130343548,1
130343563,0
130421374,0
130473436,0
130473461,0
130525388,1
130582463,0
130582510,0
130696336,0
131101462,0
131101575,1
131159470,1
131240584,1
131240594,1
131240624,0
131370363,1
131370469,1
131370492,1
131370525,1
131426434,1
131426531,0
131612375,0
131697365,0
131697531,1
131846405,0
131846448,1
131960444,0
132019464,1
132019603,0
132136447,1
132136474,1
132136476,1
132217452,0
132217453,0
132217455,0
132217456,1
132217457,1
132217458,1
132217459,0
132217460,0
132217461,1
132217462,1
132217464,1
132217465,1
132217467,1
132217469,1
132217470,0
132217472,0
132217473,1
132217474,1
132217475,0
132217476,0
132217477,0
132217480,1
132217486,0
132217487,1
132217489,1
132217491,1
132217494,0
132217495,1
132217496,1
132217500,0
132361526,0
132415440,0
132482427,1
132482428,0
132482500,1
132482523,1
132542450,0
132542475,1
132542497,1
132657468,1
132839495,1
132839536,1
132925499,0
132970403,1
132970432,0
132970505,0
133080389,0
133080408,1
133135370,1
133135379,0
133242437,1
133242447,0
133289342,1
133289516,1
133537358,1
133861405,1
133861424,0
133861507,0
133914364,1
133914484,1
133991394,1
133991400,1
133991403,1
133991405,0
133991406,0
133991409,1
134042448,0
134113408,0
134113438,1
134113446,0
134113507,0
134148448,1
134267448,0
134315374,0
134315376,1
134365371,1
134365490,0
134416342,0
134416461,1
134458510,1
134538462,1
134597362,0
134650503,1
134705469,1
134705474,1
134759436,1
134759437,1
134903389,0
135000335,0
135000434,0
135067417,0
135125357,0
135125381,1
135125427,1
135179477,0
135348395,0
135348447,0
135348472,0
135348474,0
135459555,0
135589350,1
135623432,1
135770374,1
135770568,0
135770595,1
135823389,1
135823434,1
135823708,0
135867351,0
135957442,0
136054371,1
136732338,0
136732493,1
136799416,1
136987410,0
137030466,1
137110391,0
137159442,0
137217414,1
137263349,1
137263381,1
137310449,0
137310508,0
137400599,1
137454493,0
137509400,1
137566383,0
137566601,1
137566604,0
137701381,1
137701600,0
137764461,0
137764507,1
137764508,1
137816467,1
137816492,1
137816495,1
137816500,0
137934357,0
137934445,0
137934478,1
138012395,0
138012480,0
138012484,1
138012487,0
138012513,1
138101437,0
138101474,0
138101489,1
138101547,0
138176510,0
138224340,0
138224394,0
138224399,0
138224400,0
138224502,1
138307531,1
138417336,0
138417575,0
138417614,1
138475450,0
138475569,1
138475572,0
138475586,0
138475659,0
138475684,0
138521504,0
138604329,1
138604458,1
138604464,1
138604479,1
138604486,1
138604510,1
138604533,0
138604553,1
138604581,0
138604582,0
138661398,0
138661417,1
138661436,0
138661456,0
138661480,0
138661490,0
138661524,0
138661546,1
138730413,1
138730432,1
138730499,1
138790492,1
138790506,0
138790585,0
138790592,0
138851524,0
138940485,1
138996698,1
139138388,0
139138391,0
139138397,1
139138403,1
139138417,0
139138430,0
139138446,1
139138457,0
139138460,1
139138462,0
139138463,0
139138485,1
139138494,0
139138530,1
139138701,0
139204417,1
139204420,1
139266398,1
139266535,1
139338570,0
139480473,0
139480528,0
139480530,0
139480546,0
139480581,1
139480587,1
140719504,1
140772463,1
140772564,1
141012407,0
141082571,1
141082629,1
141223474,0
141223645,0
141290626,1
141351615,0
141351713,0
141466529,0
141466635,0
141552619,1
141622466,0
141724486,1
141724559,1
141775527,1
141861495,0
141926410,0
141983496,1
141983582,1
141983706,1
141983761,1
141983763,1
142051414,0
142112422,1
142112471,1
142198571,0
142271586,0
142330356,0
142394608,1
142394647,0
142609393,0
142609716,0
142671562,1
142765490,1
142765497,0
142765543,0
142765546,0
142765567,1
142765591,0
142889378,0
142889515,1
143078577,1
143142577,0
143581460,0
143787449,1
143787542,0
144357366,0
144357479,1
144559441,0
144559686,0
144559687,0
144616488,1
144705460,0
144705498,1
144763329,1
144763441,1
144895569,0
144895580,0
144952357,0
144952481,1
145101366,1
145152476,0
145152482,1
145152483,1
145152484,1
145152486,1
145152487,1
145152488,1
145152490,0
145152492,1
145152495,1
145152496,1
145152500,1
145152501,0
145152502,1
145152503,0
145152505,0
145152506,1
145152512,0
145152514,1
145152515,0
145152516,0
145152713,1
145225342,1
145290567,0
145290587,0
145386485,0
145510472,0
145510614,0
145510629,0
145589454,0
145589566,1
145589570,0
145589730,0
145730408,0
145730646,0
145789439,1
145789606,1
145789704,1
145789715,1
145939400,1
145997578,1
145997728,0
146050377,1
146050390,1
146050391,1
146050392,1
146050396,1
146083560,1
146083586,1
146153733,0
146153778,0
146290761,1
146442405,0
146442534,0
146562540,0
146562668,0
146562695,1
146692556,1
146797490,1
146797491,1
146797523,1
146856678,1
146856702,1
146856723,1
146932416,0
147057581,0
147057668,1
147157343,0
147157394,1
147230402,1
147414461,1
147414718,1
147414784,0
147509532,0
147509611,0
147509694,0
147593390,1
147593896,1
147732784,1
147732787,1
147766395,0
147766480,1
147766497,0
147766564,1
147766730,0
147766761,1
147767004,1
147858494,1
147858495,1
147858638,0
147858671,1
147858683,0
147919587,1
147919814,1
147980511,0
147980804,1
148128337,0
148209498,0
148339420,0
148339423,0
148409573,0
148409703,0
148578394,0
148578728,0
148635701,0
148705420,1
148705581,0
148705587,0
148919616,0
148919617,0
148981338,0
148981339,0
148981341,0
148981567,0
148981613,0
149061700,1
151852746,1
151925349,0
151925454,1
151925507,0
151981488,0
151981805,0
152052571,1
152052676,0
152052775,1
152139526,1
152139626,1
152139652,1
152139739,1
152294367,1
152294682,0
152400406,1
152458462,0
152458730,0
152567344,0
152567748,0
152567773,1
152631679,0
152696487,0
152696500,0
152696718,1
152696743,1
152946626,1
153007342,1
153007653,0
153007701,1
153007753,0
153071371,0
153071673,0
153139685,0
153190553,1
153190644,1
153190661,1
153190727,0
153190782,1
153281457,1
153281502,1
153281528,1
153281622,0
153281624,1
153333475,0
153333597,0
153333666,0
153333676,0
153392514,1
153392532,0
153392540,1
153392547,1
153392602,0
153392607,0
153392687,0
153392689,0
153452547,0
153452725,0
153452739,1
153507458,1
153507521,1
153507692,0
153507711,1
153507758,0
153601352,1
153601493,1
153601498,1
153601629,1
153654487,1
153706686,1
153706695,0
153706697,0
153706700,1
153706704,1
153706711,0
153706735,1
153771519,1
153771546,1
153771561,0
153821665,0
153821695,1
153935680,1
153935682,1
153935685,1
153935708,0
153985649,1
153985652,1
153985661,1
153985662,0
154059379,0
154059380,1
154059383,0
154059523,0
154059681,0
154121377,1
154121500,1
154172408,0
154172596,1
154227329,0
154258392,0
154258509,1
154316378,1
154316516,1
154316517,0
154374633,1
154374642,1
154374651,0
154374652,0
154374657,0
154374663,0
154374673,0
154374677,0
154374683,0
154374686,0
154374688,0
154374690,0
154437339,0
154437391,1
154437471,1
154437511,0
154437599,1
154437611,0
154437613,1
154437614,0
154437650,1
154437652,1
154533485,1
154533536,1
154533543,1
154533553,1
154533628,1
154651361,0
154651413,0
154714365,1
154829419,0
154829425,1
154829563,1
154883346,1
154917375,0
154917838,0
154917841,0
154917904,0
154917907,0
154917938,0
154918000,0
155023413,1
155090748,1
155090801,0
155142398,1
155142457,0
155142620,1
155233357,1
155249945,1
155313389,1
155313415,0
155313425,1
155313433,0
155313487,0
155376618,0
155445429,1
155445461,1
155488560,1
155631451,0
155751549,0
155751562,1
155797438,1
155882401,0
155882411,0
155882415,0
155882419,0
155882423,1
155882427,0
155882485,1
155933334,0
155933498,1
155933500,1
155933582,0
155987383,1
155987396,1
155987521,0
156050384,1
156050522,1
156098527,1
156185381,0
156185412,0
156290555,0
156399515,1
156399593,1
156486436,1
156486544,0
156536418,1
156669329,1
156729532,0
156822339,1
156838590,1
156892338,1
160968365,1
160968428,1
161078359,0
161151373,1
161151428,0
161192489,0
161192540,0
161274446,1
161274472,1
161324643,0
161324644,1
161438401,1
161438419,0
161438461,0
161438600,0
161482430,0
161482583,0
161586569,0
161586599,1
161586642,1
161586695,0
161586704,1
161586705,1
161700437,1
161700442,0
161700594,1
161751571,1
161843382,0
161900403,1
161959475,0
161959548,0
162018417,1
162018422,0
162018579,0
162018630,0
162102552,0
162102586,0
162169463,0
162169498,0
162245430,0
162245435,0
162245437,1
162245444,0
162245451,1
162245565,0
162278459,0
162343573,1
162343632,0
162343662,0
162395383,1
162395606,0
162395646,0
162486540,1
162486625,0
162543362,0
162543498,1
162611494,0
162683376,1
162683608,0
162744523,0
162744548,1
162838470,1
162838473,0
162838475,1
162838477,1
162838478,1
162838479,0
162838480,1
162838482,1
162838483,0
162838488,0
162838489,1
162838493,1
162838496,1
162838497,1
162838501,1
162838517,1
162838518,0
162838520,1
162838523,1
162838524,1
162838526,0
162838528,0
162838529,0
162838541,1
162838543,1
162838544,1
162838546,0
162838549,1
162838550,0
162838552,1
162838553,1
162838554,0
162838555,0
162838558,0
162838559,0
162838562,0
162893784,1
162893854,0
162951623,1
162951866,0
162951867,0
163084385,1
163084402,1
163084606,1
163084669,1
163181457,1
163181473,0
163181593,0
163181610,1
163263484,0
163263510,0
163355757,1
163431435,0
163431599,1
163482487,1
163583497,0
163643422,1
163704396,1
163704532,1
163704533,1
163770365,1
163770486,1
163770559,1
163770680,0
163832582,0
163832703,1
163923431,0
163923432,0
163923433,0
163923434,1
163923457,1
163923480,1
163923525,0
163923529,0
163923531,1
163923547,1
163923568,0
163923582,1
163923663,1
163923686,0
163923702,0
163923703,1
163923704,1
163923705,0
163923711,0
163923712,1
163923714,1
163923717,0
163923721,1
163923735,0
163923738,1
163923758,1
163923761,0
163923764,1
163923770,0
163923781,1
163923784,0
163923789,0
163923801,1
163923810,0
163923812,1
163923820,0
163923821,1
163923822,1
163923829,1
163923833,1
163923835,1
163923836,1
163923839,1
163923841,0
163923848,0
163923849,1
163923851,0
163923852,0
163923853,1
163923861,1
163923862,0
163923865,1
163923876,1
163923884,0
163923896,1
163923897,1
163923903,0
163923904,0
163923911,1
163923940,1
163923959,1
163923961,0
163923963,1
163923965,0
163923966,1
163923967,1
163923968,1
163923969,1
163923993,1
163924022,1
163924023,1
163924025,0
163924029,1
163924035,1
163924042,0
163924047,1
163924051,0
163924052,0
163924055,1
163924056,1
163924057,1
163924059,0
163924061,0
163924062,1
163924063,0
163924064,0
163924066,1
163924069,0
163924077,0
163924080,0
163924085,0
163924087,0
163924088,1
163924090,1
163924092,0
163924093,1
163924095,1
163924098,0
163924100,0
163924102,1
163924103,1
163924105,1
163924124,1
163924125,1
163924126,0
163924127,1
163924128,1
163924129,1
163924131,1
163924137,0
163924140,1
163924143,0
163924147,0
163924148,0
163924149,1
163924150,1
163924152,0
163924153,1
163924157,1
163924169,0
163924172,0
163924179,1
163924181,1
163924183,1
163924186,1
163924189,1
163924193,1
163924194,0
163924201,0
163924210,1
163924212,1
163924226,1
163924246,0
163924252,1
163924273,0
163924296,0
164019411,1
164019413,0
164019442,1
164019480,1
164072477,0
164137574,1
164137577,0
164137590,1
164137594,1
164137597,1
164137612,1
164230590,1
164230593,0
164230595,1
164230598,1
164230604,0
164287362,0
164287573,1
164436445,0
164518592,1
164580460,0
164701559,1
164828573,0
164951604,1
165035473,1
165035486,1
165035499,1
165035631,0
165106469,1
165106663,0
165162536,0
165162691,1
165250487,0
165250626,0
165287601,1
165442457,0
165442753,0
165502420,1
165564419,0
165564426,1
165713504,0
165883565,1
165883768,0
165883891,1
165938593,0
165938635,0
165938791,0
166042330,1
166042444,1
166042449,1
166042450,1
166042451,1
166042463,1
166042491,1
166096513,0
166096685,1
166096702,1
166166570,1
166166622,1
166225481,1
166225528,0
166225624,1
166285699,0
166341330,0
166379881,1
166436760,1
166599577,0
166599583,0
166599584,0
166599586,0
166599651,1
166687612,1
166687879,0
166743625,0
166743754,1
166743815,1
166802570,1
166802749,0
166802853,1
166860342,1
166860626,1
166860758,0
166915869,0
166915885,1
167000455,1
167000658,1
167108333,1
167108397,1
167108492,0
167108498,1
167108502,0
167108508,0
167108593,0
167108603,0
167108608,0
167117630,1
167182634,1
167182783,0
167237665,1
167237807,0
167237890,1
167323410,1
167323537,0
167323547,1
167323631,0
167381477,1
167381594,0
167381693,0
167381716,1
167546684,0
167641605,0
167696539,0
167696619,1
167749539,0
167749552,1
167749562,0
167749563,0
167749565,0
167749567,0
167749569,0
167749574,1
167749653,0
167850391,1
167850685,0
167931486,1
167931500,1
167931673,0
167982330,1
167982332,0
168063604,0
168141536,0
168141605,1
168173509,1
168173746,0
168173860,0
168304535,1
168359399,1
168359475,0
168359567,1
168415444,1
168415579,0
168464132,1
168605509,0
168605588,0
168605622,0
168643552,1
168734437,0
168734537,0
168832402,1
168934339,0
168934451,1
169022383,1
169022567,1
169022592,0
169022601,0
169100424,1
169100538,0
169100654,0
169100657,1
169244414,0
169244507,0
169244511,1
169309358,1
169309560,0
169309562,1
169309565,0
169427481,1
169427621,1
169427650,1
169474329,1
169474365,0
169474621,0
169474793,0
169521527,1
169564355,0
169564431,1
169564516,1
169564542,1
169564543,1
169564598,1
169564623,1
169564651,1
169630413,0
169630586,0
169630648,0
169631030,1
169631046,1
169631140,0
169673341,1
169673479,0
169673520,0
169673536,0
169673548,0
169673553,1
169673681,0
169673696,1
169714363,0
169714372,0
169714440,1
169714502,0
169714630,1
169714885,0
169764431,0
169764534,0
169764548,0
169764556,1
169804974,1
169924360,0
169924517,1
169946424,0
169946427,1
169946442,0
169946465,1
169946467,1
169946468,0
169946469,1
169946597,0
169999452,1
169999714,1
170051410,1
170051411,1
170051412,1
170051506,1
170051510,1
170051511,1
170051513,1
170051514,0
170051515,1
170051516,0
170051517,1
170051518,1
170051519,1
170051520,0
170051521,0
170051522,1
170051523,1
170051524,1
170051525,1
170051526,0
170051527,1
170051528,0
170051529,0
170051531,1
170051533,1
170051534,1
170051536,1
170051537,1
170051538,0
170051539,1
170051540,1
170051542,1
170051543,1
170051555,0
170051619,0
170051638,0
170051643,1
170165411,1
170165415,0
170211385,0
170211395,0
170211397,0
170211427,0
170211566,1
170280345,1
170280585,1
170280594,1
170280639,1
170362466,0
170398340,0
170512530,1
170556396,1
170556410,0
170556614,0
170556658,1
170608409,1
170608467,1
170608484,1
170608487,0
170646554,0
170646585,0
170646623,0
170714472,0
170714513,1
170714533,1
170714536,1
170714537,0
170841584,1
170841719,1
170848597,1
170848598,1
171026360,0
171088677,0
171147346,0
171188354,0
171188682,0
171188711,0
171258606,1
171258635,1
171258909,1
171315461,0
171315508,1
171315630,0
171352545,1
171501540,0
171501565,0
171542426,0
171542429,1
171542592,0
171652417,1
171652441,1
171652705,0
171652730,1
171699599,0
171699605,1
171699704,0
171699708,1
171745591,1
171746103,1
171788477,0
171850595,0
171850629,1
171850654,1
171850667,0
171850724,1
171850884,1
171890555,1
171890676,1
171950448,1
171950493,1
171950553,1
171950595,1
171950648,0
171991390,0
171991501,0
171991589,1
171991614,0
172054747,0
172097336,0
172097507,1
172137439,1
172137562,1
172229802,0
172325436,1
172325438,0
172325469,1
172325733,1
172396434,1
172396661,1
172396687,0
172445417,1
172493493,1
172493658,0
172493661,1
172562602,1
172609461,1
172609496,1
172609505,1
172609610,0
172673543,1
172673656,0
172673735,1
172673763,1
172732424,0
172732625,0
172732745,1
172784518,1
172784520,1
172861488,0
172861585,0
172861610,1
172861689,0
172861704,1
172909454,0
172909580,1
172909619,1
172909651,0
172909689,1
172909706,1
172954361,0
172954421,1
172954541,1
172954597,0
173001882,1
173068423,1
173068661,1
173112339,1
173112871,1
173337339,1
173337528,1
173337568,0
173381365,1
173439663,1
173487433,0
173594487,0
173634339,0
173634544,1
173634583,1
173676552,1
173676622,0
173766554,0
173832753,0
173921415,0
173921560,1
173921566,1
173921586,1
173921717,1
173970581,1
173970612,0
174007549,0
174007732,1
174077356,1
174077357,1
174077360,1
174077362,1
174077390,0
174077395,1
174077396,1
174077400,1
174077405,0
174077406,0
174077415,0
174077419,0
174077420,1
174077425,0
174077428,0
174077430,1
174077469,0
174121510,1
174121670,0
174161486,0
174161648,1
174214575,1
174258465,1
174352500,0
174401534,1
174401577,1
174478375,1
174559330,1
174559389,1
174559551,1
174674515,1
174674622,1
174882422,0
174882516,1
174972445,1
174972447,0
175019376,1
175058575,1
175128525,1
175215467,1
